assay_type,canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value
B,NCCCNCCCCNCCCNC(=O)[C@H](CC1CCCCC1)NC(=O)CC1CC2CCC1C2,CHEMBL4440025,=,=,IC50,nM,25.6,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,25.6
B,NCCCNCCCCNCCCNC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccccc1,CHEMBL4454232,=,=,IC50,nM,21.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,21.4
B,NCCCNCCCCNCCCNC(=O)[C@H](CC1CCCCC1)NC(=O)Cc1cccc2ccccc12,CHEMBL1269126,=,=,IC50,nM,14.6,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,14.6
B,NCCCNCCCCNCCCNC(=O)[C@H](CC1CCCCC1)NC(=O)/C=C/c1ccccc1,CHEMBL4462550,=,=,IC50,nM,12.1,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,12.1
B,NCCCNCCCCNCCCNC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccc(-c2ccccc2)cc1,CHEMBL1269125,=,=,IC50,nM,25.8,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,25.8
B,O=C(Nc1ccc(OC(F)F)nc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,CHEMBL4563408,>,>,IC50,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,10.0
B,FC(F)(F)c1ccc2c(c1)[C@@H]1CNC[C@H]2C1,CHEMBL3341966,=,=,Ki,nM,21.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,21.0
B,CN1C2CCCC1CC(Nc1ccccc1Br)C2,CHEMBL4519018,=,=,Ki,nM,476.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,476.0
B,Oc1ccc(-c2cn(C3CN4CCC3CC4)nn2)cc1,CHEMBL4472617,>,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,10000.0
B,Oc1ccc(-c2cn([C@@H]3CN4CCC3CC4)nn2)cc1,CHEMBL4453542,=,=,Ki,nM,461.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,461.0
B,Oc1ccc(-c2cn([C@H]3CN4CCC3CC4)nn2)cc1,CHEMBL4535466,=,=,Ki,nM,7389.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,7389.0
B,Oc1ccc(-c2cn(C3CN4CCC3CC4)nn2)cc1,CHEMBL4472617,=,=,Ki,nM,627.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,627.0
B,Fc1ccc(COc2cccc(-c3cn([C@@H]4CN5CCC4CC5)nn3)c2)cc1,CHEMBL4442125,=,=,Ki,nM,537.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,537.0
B,Fc1ccc(COc2cccc(-c3cn([C@H]4CN5CCC4CC5)nn3)c2)cc1,CHEMBL4521227,=,=,Ki,nM,6392.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,6392.0
B,Fc1ccc(COc2cccc(-c3cn(C4CN5CCC4CC5)nn3)c2)cc1,CHEMBL4557590,=,=,Ki,nM,1013.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1013.0
B,c1ccc(COc2cccc(-c3cn([C@@H]4CN5CCC4CC5)nn3)c2)cc1,CHEMBL4450133,=,=,Ki,nM,414.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,414.0
B,c1ccc(COc2cccc(-c3cn([C@H]4CN5CCC4CC5)nn3)c2)cc1,CHEMBL4463888,=,=,Ki,nM,5059.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,5059.0
B,c1ccc(COc2cccc(-c3cn(C4CN5CCC4CC5)nn3)c2)cc1,CHEMBL4468804,=,=,Ki,nM,668.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,668.0
B,FCCCOc1cccc(-c2cn([C@@H]3CN4CCC3CC4)nn2)c1,CHEMBL4440403,=,=,Ki,nM,1980.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1980.0
B,FCCCOc1cccc(-c2cn([C@H]3CN4CCC3CC4)nn2)c1,CHEMBL4468230,=,=,Ki,nM,9010.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,9010.0
B,FCCCOc1cccc(-c2cn(C3CN4CCC3CC4)nn2)c1,CHEMBL4453215,=,=,Ki,nM,3894.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,3894.0
B,FCCOc1cccc(-c2cn([C@@H]3CN4CCC3CC4)nn2)c1,CHEMBL4443082,=,=,Ki,nM,1262.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1262.0
B,FCCOc1cccc(-c2cn([C@H]3CN4CCC3CC4)nn2)c1,CHEMBL4474896,=,=,Ki,nM,7050.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,7050.0
B,FCCOc1cccc(-c2cn(C3CN4CCC3CC4)nn2)c1,CHEMBL4437189,=,=,Ki,nM,1962.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1962.0
B,Fc1cccc(-c2cn([C@@H]3CN4CCC3CC4)nn2)c1,CHEMBL4438684,=,=,Ki,nM,519.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,519.0
B,Fc1cccc(-c2cn([C@H]3CN4CCC3CC4)nn2)c1,CHEMBL3747258,=,=,Ki,nM,5201.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,5201.0
B,Fc1cccc(-c2cn(C3CN4CCC3CC4)nn2)c1,CHEMBL4559236,=,=,Ki,nM,748.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,748.0
B,Fc1ccc(-c2cn([C@@H]3CN4CCC3CC4)nn2)cc1,CHEMBL3745799,=,=,Ki,nM,515.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,515.0
B,Fc1ccc(-c2cn([C@H]3CN4CCC3CC4)nn2)cc1,CHEMBL3747760,=,=,Ki,nM,10436.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,10436.0
B,Fc1ccc(-c2cn(C3CN4CCC3CC4)nn2)cc1,CHEMBL4437323,=,=,Ki,nM,449.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,449.0
B,Cl.Clc1cc(OC[C@@H]2C[C@H]3C[C@H]3N2)cnc1Cl,CHEMBL4646643,=,=,Ki,nM,149.2,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,149.2
B,Cl.Clc1cc(OC[C@@H]2C[C@H]3C[C@H]3N2)c(Cl)nc1Cl,CHEMBL4637625,=,=,Ki,nM,265.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,265.4
B,O=C(O)C(=O)O.c1nnc(-c2cncc(OC[C@@H]3C[C@H]4C[C@H]4N3)c2)o1,CHEMBL4636272,=,=,Ki,nM,131.1,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,131.1
B,Cc1nnc(-c2cncc(OC[C@@H]3C[C@H]4C[C@H]4N3)c2)o1.O=C(O)C(=O)O,CHEMBL4642416,=,=,Ki,nM,407.3,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,407.3
B,C=Cc1nnc(-c2cncc(OC[C@@H]3C[C@H]4C[C@H]4N3)c2)o1,CHEMBL4638588,=,=,Ki,nM,2657.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2657.0
B,O=C(O)C(=O)O.OCCCCC#Cc1cncc(OC[C@@H]2C[C@H]3C[C@H]3N2)c1,CHEMBL4637076,=,=,Ki,nM,2.7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.7
B,Cl.c1ccc(OC[C@@H]2C[C@H]3C[C@H]3N2)nc1,CHEMBL4647855,>,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,10000.0
B,Cl.c1cc(OC[C@@H]2C[C@H]3C[C@H]3N2)ccn1,CHEMBL4638603,>,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,10000.0
B,Cl.c1ccc2ncc(OC[C@@H]3C[C@H]4C[C@H]4N3)cc2c1,CHEMBL4640520,=,=,Ki,nM,600.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,600.0
B,Cl.c1cnc(OC[C@@H]2C[C@H]3C[C@H]3N2)cn1,CHEMBL4633459,>,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,10000.0
B,Cl.Clc1nccnc1OC[C@@H]1C[C@H]2C[C@H]2N1,CHEMBL4640073,=,=,Ki,nM,5112.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,5112.0
B,Cl.Clc1ccc(OC[C@@H]2C[C@H]3C[C@H]3N2)nn1,CHEMBL4636222,=,=,Ki,nM,4736.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,4736.0
B,Cl.Clc1ccc(OC[C@H]2C[C@@H]3C[C@@H]3N2)cn1,CHEMBL4641810,=,=,Ki,nM,39.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,39.0
B,CN1[C@H](COc2cccnc2)C[C@H]2C[C@H]21,CHEMBL4649539,=,=,Ki,nM,5.5,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,5.5
B,Cc1ncccc1OC[C@@H]1C[C@H]2C[C@H]2N1C.Cl,CHEMBL4637361,=,=,Ki,nM,231.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,231.0
B,Cc1ccc(OC[C@@H]2C[C@H]3C[C@H]3N2C)cn1,CHEMBL4646061,=,=,Ki,nM,20.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,20.0
B,CN1[C@H](COc2cccnc2Cl)C[C@H]2C[C@H]21.Cl,CHEMBL4634566,=,=,Ki,nM,28.1,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,28.1
B,CN1[C@H](COc2cccnc2F)C[C@H]2C[C@H]21.Cl,CHEMBL4640410,=,=,Ki,nM,31.9,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,31.9
B,CN1[C@H](COc2cncc(Cl)c2)C[C@H]2C[C@H]21,CHEMBL4644169,=,=,Ki,nM,0.37,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.37
B,CN1[C@H](COc2cncc(Br)c2)C[C@H]2C[C@H]21.Cl,CHEMBL4634727,=,=,Ki,nM,4.2,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,4.2
B,CN1[C@H](COc2ccc(Cl)nc2)C[C@H]2C[C@H]21.Cl,CHEMBL4648968,=,=,Ki,nM,3.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,3.4
B,CN1[C@H](COc2ccc(F)nc2)C[C@H]2C[C@H]21.Cl,CHEMBL4638919,=,=,Ki,nM,1.1,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.1
B,CC(=O)N1[C@H](COc2ccc(Cl)nc2)C[C@H]2C[C@H]21.Cl,CHEMBL4635929,>,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,10000.0
B,Cl.c1cncc(OC[C@@H]2C[C@@H]3C[C@@H]3N2)c1,CHEMBL4643543,=,=,Ki,nM,1341.2,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1341.2
B,Cl.Clc1ncccc1OC[C@@H]1C[C@@H]2C[C@@H]2N1,CHEMBL4648557,=,=,Ki,nM,1.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.0
B,Cl.Clc1cncc(OC[C@@H]2C[C@@H]3C[C@@H]3N2)c1,CHEMBL4638726,=,=,Ki,nM,327.1,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,327.1
B,Brc1cncc(OC[C@@H]2C[C@@H]3C[C@@H]3N2)c1.Cl,CHEMBL4634110,=,=,Ki,nM,2.9,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.9
B,Cc1ccc(OC[C@@H]2C[C@@H]3C[C@@H]3N2)cn1.Cl,CHEMBL4634253,=,=,Ki,nM,1.38,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.38
B,Cl.Clc1ccc(OC[C@@H]2C[C@@H]3C[C@@H]3N2)cn1,CHEMBL4645367,=,=,Ki,nM,6.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,6.4
B,Cl.Fc1ccc(OC[C@@H]2C[C@@H]3C[C@@H]3N2)cn1,CHEMBL4648098,=,=,Ki,nM,1.2,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.2
B,COc1ccc(OC[C@@H]2C[C@@H]3C[C@@H]3N2)cn1.Cl,CHEMBL4637371,=,=,Ki,nM,4.7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,4.7
B,Cl.Clc1ccc(OC[C@H]2C[C@H]3C[C@H]3N2)cn1,CHEMBL4649507,=,=,Ki,nM,329.3,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,329.3
B,C[C@@]12C[C@@H]1CC(COc1cccnc1)N2.Cl,CHEMBL4642769,=,=,Ki,nM,3.6,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,3.6
B,C[C@@]12C[C@@H]1CC(COc1cccnc1Cl)N2.Cl,CHEMBL4642492,>,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,10000.0
B,C[C@@]12C[C@@H]1CC(COc1cncc(Cl)c1)N2.Cl,CHEMBL4639862,=,=,Ki,nM,577.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,577.4
B,C[C@@]12C[C@@H]1CC(COc1ccc(Cl)nc1)N2.Cl,CHEMBL4639454,=,=,Ki,nM,6881.3,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,6881.3
B,Cl.c1cncc(OC[C@H]2NC[C@@H]3C[C@@H]32)c1,CHEMBL4636163,=,=,Ki,nM,0.14,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.14
B,Cl.Clc1cncc(OC[C@H]2NC[C@@H]3C[C@@H]32)c1,CHEMBL4647198,=,=,Ki,nM,0.2,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.2
B,Clc1ccc(OC[C@H]2NC[C@@H]3C[C@@H]32)cn1,CHEMBL4647019,=,=,Ki,nM,0.2,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.2
B,Cl.c1cncc(OC[C@]23C[C@H]2CCN3)c1,CHEMBL4642328,=,=,Ki,nM,241.9,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,241.9
B,Cl.Clc1cncc(OC[C@]23C[C@H]2CCN3)c1,CHEMBL4644750,=,=,Ki,nM,827.2,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,827.2
B,Cl.Clc1ccc(OC[C@]23C[C@H]2CCN3)cn1,CHEMBL4640672,=,=,Ki,nM,340.7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,340.7
B,Cl.c1cncc(OC[C@@H]2CC[C@H]3C[C@H]3N2)c1,CHEMBL4641432,=,=,Ki,nM,11.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,11.4
B,Cl.Clc1ncccc1OC[C@@H]1CC[C@H]2C[C@H]2N1,CHEMBL4641443,>,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,10000.0
B,Cl.Clc1cncc(OC[C@@H]2CC[C@H]3C[C@H]3N2)c1,CHEMBL4646023,=,=,Ki,nM,31.3,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,31.3
B,Cl.Clc1ccc(OC[C@@H]2CC[C@H]3C[C@H]3N2)cn1,CHEMBL4642287,=,=,Ki,nM,20.5,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,20.5
B,Cl.Clc1cncc(OCC[C@@H]2C[C@H]3C[C@H]3N2)c1,CHEMBL4636268,=,=,Ki,nM,394.7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,394.7
B,Cl.Clc1ccc(OCC[C@@H]2C[C@H]3C[C@H]3N2)cn1,CHEMBL4634584,=,=,Ki,nM,327.3,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,327.3
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,2.2,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,2.2
B,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,=,=,Ki,nM,0.04,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.04
B,Cc1ncccc1OC[C@@H]1CCCN1,CHEMBL127071,=,=,Ki,nM,26.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,26.0
B,c1cncc(N2CCC3(CCCN3)C2)c1,CHEMBL504652,=,=,Ki,nM,18.6,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,18.6
B,Cl.c1cncc(OC[C@@H]2C[C@H]3C[C@H]3N2)c1,CHEMBL4643942,=,=,Ki,nM,7.9,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,7.9
B,Cc1ncccc1OC[C@@H]1C[C@H]2C[C@H]2N1.Cl,CHEMBL4636160,>,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,10000.0
B,Cc1ccc(OC[C@@H]2C[C@H]3C[C@H]3N2)cn1.Cl,CHEMBL4639792,=,=,Ki,nM,26.2,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,26.2
B,Cl.Clc1ncccc1OC[C@@H]1C[C@H]2C[C@H]2N1,CHEMBL4645127,=,=,Ki,nM,17.5,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,17.5
B,Fc1ncccc1OC[C@@H]1C[C@H]2C[C@H]2N1.O=C(O)C(O)C(O)C(=O)O,CHEMBL4640279,=,=,Ki,nM,17.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,17.4
B,Cl.Clc1cncc(OC[C@@H]2C[C@H]3C[C@H]3N2)c1,CHEMBL4638732,=,=,Ki,nM,0.19,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.19
B,Brc1cncc(OC[C@@H]2C[C@H]3C[C@H]3N2)c1.O=C(O)C(O)C(O)C(=O)O,CHEMBL4637698,=,=,Ki,nM,6.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,6.4
B,Cl.Clc1ccc(OC[C@@H]2C[C@H]3C[C@H]3N2)cn1,CHEMBL4642118,=,=,Ki,nM,1.5,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.5
B,Cl.Fc1ccc(OC[C@@H]2C[C@H]3C[C@H]3N2)cn1,CHEMBL4642865,=,=,Ki,nM,3.9,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,3.9
B,Cl.FC(F)(F)c1ccc(OC[C@@H]2C[C@H]3C[C@H]3N2)cn1,CHEMBL4638072,=,=,Ki,nM,768.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,768.0
B,Brc1ccc(OC[C@@H]2C[C@H]3C[C@H]3N2)cn1.Cl,CHEMBL4640566,=,=,Ki,nM,46.5,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,46.5
B,COc1ccc(OC[C@@H]2C[C@H]3C[C@H]3N2)cn1.Cl,CHEMBL4636871,>,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,10000.0
B,Cl.Clc1ccc(OC[C@@H]2C[C@H]3C[C@H]3N2)cn1,CHEMBL4642118,=,=,IC50,nM,7310.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,7.31
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,1.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.0
B,Clc1ccc(C2CC3CCC2N3)cn1,CHEMBL6623,=,=,Ki,nM,0.06,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.06
B,Clc1ccc(C2CC3CCC2N3)cn1,CHEMBL6623,=,=,Ki,nM,0.05,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.05
B,C[C@@H]1CC2N(C)CC3c4cccc(=O)n4CC2(O)C31,CHEMBL4798114,=,=,Ki,nM,88.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,88.0
B,C[C@@H]1CC2NCC3c4cccc(=O)n4CC2C31,CHEMBL4793576,=,=,Ki,nM,1.6,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.6
B,CN1CC2c3cccc(=O)n3CC3C2[C@H](CO)CC31,CHEMBL4791046,=,=,Ki,nM,1.3,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.3
B,C[C@@H]1CC2C3Cn4c(cccc4=O)C(CN2C)C31,CHEMBL4740159,=,=,Ki,nM,0.32,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.32
B,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,CHEMBL497939,=,=,Ki,nM,0.28,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.28
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,1.6,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.6
B,C[C@@H]1CC2N(C)CC3c4cccc(=O)n4CC2(O)C31,CHEMBL4798114,=,=,IC50,nM,260.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,260.0
B,C[C@@H]1CC2NCC3c4cccc(=O)n4CC2C31,CHEMBL4793576,=,=,IC50,nM,4.8,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,4.8
B,CN1CC2c3cccc(=O)n3CC3C2[C@H](CO)CC31,CHEMBL4791046,=,=,IC50,nM,3.9,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,3.9
B,C[C@@H]1CC2C3Cn4c(cccc4=O)C(CN2C)C31,CHEMBL4740159,=,=,IC50,nM,0.96,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,0.96
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,IC50,nM,4.9,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,4.9
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,<,<,Ki,nM,1.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1.0
B,CN1CCC[C@H]1[C@H]1COc2c(N)cccc2O1,CHEMBL4741357,=,=,Ki,nM,373.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,uM,0.373
B,CN1CCC[C@H]1[C@@H]1COc2ccc(O)cc2O1,CHEMBL1917231,=,=,Ki,nM,6.7,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,uM,0.0067
B,CN1CCC[C@H]1[C@@H]1COc2ccc(N)cc2O1,CHEMBL4785648,=,=,Ki,nM,46.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,uM,0.046
B,CN1CCC[C@H]1[C@@H]1COc2ncccc2O1,CHEMBL4095303,=,=,Ki,nM,114.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,uM,0.114
B,CN1CCC[C@H]1[C@@H]1COc2ccccc2O1,CHEMBL1186866,=,=,Ki,nM,1175.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,uM,1.175
B,NS(=O)(=O)c1ccc(-c2cc(C(=O)N3CC4CC4C3)nn2-c2ccc(Cl)cc2)cc1,CHEMBL4745686,=,=,IC50,nM,1800.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,1.8
B,C[N+]1(Cc2cccc(/N=N/c3cccc(C[N+]4(C)CCCC4)c3)c2)CCCC1.[I-].[I-],CHEMBL4784491,>,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,10000.0
B,C[N+]1(Cc2ccc(/N=N/c3ccc(C[N+]4(C)CCCC4)cc3)cc2)CCCC1.[I-].[I-],CHEMBL4786777,>,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,10000.0
B,C[N+]1(Cc2cccc(/N=N/c3cccc(C[N+]4(C)CCCCC4)c3)c2)CCCCC1.[I-].[I-],CHEMBL4782657,>,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,10000.0
B,C[N+]1(Cc2ccc(/N=N/c3ccc(C[N+]4(C)CCCCC4)cc3)cc2)CCCCC1.[I-].[I-],CHEMBL4794082,=,=,Ki,nM,1500.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,1500.0
B,C[N+]1(Cc2cccc(/N=N/c3cccc(C[N+]4(C)CCCCCC4)c3)c2)CCCCCC1.[I-].[I-],CHEMBL4788647,>,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,10000.0
B,C[N+]1(Cc2cccc(/N=N/c3cccc(C[N+]4(C)CC=CCC4)c3)c2)CC=CCC1.[I-].[I-],CHEMBL4792178,>,>,Ki,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,10000.0
